X,Y,INCIDENT I,DESCRIPTIO,START_DT,MODIFIED_D,QUADRANT,Longitude,Latitude,location,COUNT_1
-114.164328536929,51.0180862248957,Westbound Richmond Road at Sarcee Trail SW,Multi-vehicle incident.,06/30/2017 01:02:05 AM,06/30/2017 01:03:33 AM,SW,-114.164328536929,51.0180862248957,"(51.0180862248957, -114.164328536929)",1
-114.093706892322,50.9940430477327,Eastbound Glenmore Trail at 14 Street SW,Single vehicle incident.  Blocking two left lanes,06/30/2017 12:54:59 AM,06/30/2017 01:03:33 AM,SW,-114.093706892322,50.9940430477327,"(50.9940430477327, -114.093706892322)",1
-114.094735497205,51.0705290302633,20 Avenue at 14 Street NW,Two vehicle incident.,06/30/2017 09:53:14 AM,06/30/2017 09:54:32 AM,NW,-114.094735497205,51.0705290302633,"(51.0705290302633, -114.094735497205)",4
-114.123642763708,51.041507216698,Northbound 26 Street at Bow Trail SW,Single vehicle incident.,06/30/2017 09:42:32 AM,06/30/2017 09:54:32 AM,SW,-114.123642763708,51.041507216698,"(51.041507216698, -114.123642763708)",9
-114.015398455209,51.1761517268222,Southbound Deerfoot Trail approaching Stoney Trail NE,Single vehicle incident.,06/30/2017 09:57:43 AM,06/30/2017 10:11:14 AM,NW,-114.015398455209,51.1761517268222,"(51.1761517268222, -114.015398455209)",29
-114.056911752152,50.9939810922884,Blackfoot Trail and Glenmore Trail SE,Two vehicle incident. In the right lane.,06/30/2017 02:17:00 PM,06/30/2017 02:25:50 PM,SE,-114.056911752152,50.9939810922884,"(50.9939810922884, -114.056911752152)",27
-114.041821774777,51.1106539204754,64 Avenue at 9 Street NE,"Traffic signals are blank, crews have been dispatched.",06/30/2017 05:43:57 PM,06/30/2017 05:54:41 PM,NW,-114.041821774777,51.1106539204754,"(51.1106539204754, -114.041821774777)",7
-114.086025351051,51.0481019365434,6 Avenue and 10 Street SW,Two vehicle incident.,06/30/2017 05:52:50 PM,06/30/2017 05:54:41 PM,NW,-114.086025351051,51.0481019365434,"(51.0481019365434, -114.086025351051)",2
-114.152734549261,51.1001944351718,Eastbound Shaganappi Trail and Crowchild Trail NW,Two vehicle incident.,06/30/2017 05:30:09 PM,06/30/2017 05:54:41 PM,NW,-114.152734549261,51.1001944351718,"(51.1001944351718, -114.152734549261)",18
-114.217300388207,51.1045378370755,Nose Hill Drive and 87 Street NW,Two vehicle incident.,06/30/2017 06:03:34 PM,06/30/2017 06:20:33 PM,NW,-114.217300388207,51.1045378370755,"(51.1045378370755, -114.217300388207)",6
-114.14121119016,51.0377927945698,Southbound 37 Street and 17 Avenue SW,Two vehicle incident.,06/30/2017 06:15:53 PM,06/30/2017 06:20:33 PM,SW,-114.14121119016,51.0377927945698,"(51.0377927945698, -114.14121119016)",7
-113.974931319276,51.1757858885742,Southbound Metis Trail and Stoney Trail NE,Two vehicle incident.,06/30/2017 08:59:14 PM,06/30/2017 09:00:44 PM,NE,-113.974931319276,51.1757858885742,"(51.1757858885742, -113.974931319276)",13
-114.096351032635,51.1430823729571,Northbound Beddington Trail at Country Hills Boulevard NW,Multi-vehicle incident.,06/30/2017 09:25:50 PM,06/30/2017 09:27:48 PM,NW,-114.096351032635,51.1430823729571,"(51.1430823729571, -114.096351032635)",12
-114.094740048077,50.9881458824228,Northbound 14 Street at 75 Avenue SW,Two vehicle incident.,06/30/2017 10:28:04 PM,06/30/2017 10:29:42 PM,SW,-114.094740048077,50.9881458824228,"(50.9881458824228, -114.094740048077)",1
-113.94981616512,51.1067147889471,Falconridge Boulevard and Falshire Drive NE,Two vehicle incident.,06/30/2017 11:07:42 PM,06/30/2017 11:24:54 PM,NE,-113.94981616512,51.1067147889471,"(51.1067147889471, -113.94981616512)",1
-114.09995673363,50.9175861861313,Millview Gate and James Mckevitt Road SW,Single vehicle incident.,07/01/2017 02:17:40 AM,07/01/2017 02:18:23 AM,NW,-114.09995673363,50.9175861861313,"(50.9175861861313, -114.09995673363)",1
-113.974931319276,51.1757858885742,Metis Trail at Stoney Trail NE,Two vehicle incident.,07/01/2017 02:30:05 AM,07/01/2017 02:31:01 AM,SE,-113.974931319276,51.1757858885742,"(51.1757858885742, -113.974931319276)",13
-113.94680396167,51.1220538948636,Saddletowne Circle at Falconridge Boulevard NE,Traffic signals are flashing red. Crews have been dispatched,07/01/2017 10:29:31 AM,07/01/2017 10:33:28 AM,NE,-113.94680396167,51.1220538948636,"(51.1220538948636, -113.94680396167)",10
-114.069033666228,51.0305067961009,2 Street and 25 Avenue SW,Single vehicle incident.,07/01/2017 12:29:02 PM,07/01/2017 12:30:04 PM,SW,-114.069033666228,51.0305067961009,"(51.0305067961009, -114.069033666228)",4
-114.101012804213,51.0518445047089,Southbound Deerfoot Trail south of Southland Drive SE,Single vehicle incident.  Blocking the middle lane,07/01/2017 02:19:32 PM,07/01/2017 02:21:16 PM,NW,-114.101012804213,51.0518445047089,"(51.0518445047089, -114.101012804213)",1
-113.981399310781,51.096304539725,Eastbound McKnight Boulevard to Northbound Metis Trail NE,Single vehicle incident. Blocking the left lane,07/01/2017 04:24:54 PM,07/01/2017 04:27:32 PM,NE,-113.981399310781,51.096304539725,"(51.096304539725, -113.981399310781)",1
-114.095960484439,51.0644031683793,Westbound 14 Avenue and 14 Street NW,Single vehicle incident.,07/01/2017 05:27:30 PM,07/01/2017 05:34:54 PM,NW,-114.095960484439,51.0644031683793,"(51.0644031683793, -114.095960484439)",2
-114.152734549261,51.1001944351718,Southbound Crowchild Trail approaching Shaganappi Trail NW,Two vehicle incident.,07/01/2017 05:34:19 PM,07/01/2017 05:34:54 PM,NW,-114.152734549261,51.1001944351718,"(51.1001944351718, -114.152734549261)",18
-114.020374699221,51.0592938130771,16a Street and 8 Avenue NE,Single vehicle incident.,07/01/2017 07:23:57 PM,07/01/2017 07:25:17 PM,NE,-114.020374699221,51.0592938130771,"(51.0592938130771, -114.020374699221)",1
-114.045694022013,51.0532614804889,7 Street and 1 Avenue NE,Two vehicle incident.,07/01/2017 08:15:00 PM,07/01/2017 08:15:47 PM,NE,-114.045694022013,51.0532614804889,"(51.0532614804889, -114.045694022013)",1
-114.081776678446,51.0015273918156,58 Avenue and Elbow Drive SW,Two vehicle incident.,07/01/2017 10:07:33 PM,07/01/2017 10:09:05 PM,SW,-114.081776678446,51.0015273918156,"(51.0015273918156, -114.081776678446)",3
-114.083766313698,51.0451820942309,Eastbound 9 Avenue at 9 Street SW,Two vehicle incident.,07/01/2017 10:45:10 PM,07/01/2017 10:50:27 PM,SW,-114.083766313698,51.0451820942309,"(51.0451820942309, -114.083766313698)",3
-114.056056988916,51.0633066600026,Edmonton Trail and 12 Avenue NE,Two vehicle incident.,07/01/2017 10:49:48 PM,07/01/2017 10:50:27 PM,NW,-114.056056988916,51.0633066600026,"(51.0633066600026, -114.056056988916)",1
-114.082238796275,51.0543367889278,1 Avenue and 9 Street NW,There is an incident involving a pedestrian.,07/02/2017 12:44:54 AM,07/02/2017 01:16:30 AM,NW,-114.082238796275,51.0543367889278,"(51.0543367889278, -114.082238796275)",2
-114.118051393539,51.0026598325716,Southbound Crowchild Trail at Glenmore Trail SW,Two vehicle incident. Blocking the left lane.,07/02/2017 01:13:56 AM,07/02/2017 01:16:30 AM,SW,-114.118051393539,51.0026598325716,"(51.0026598325716, -114.118051393539)",1
-114.083916014515,50.9946277261426,Northbound Elbow Trail at Glenmore Trail SW,Two vehicle incident.,07/02/2017 03:25:46 AM,07/02/2017 03:27:33 AM,SW,-114.083916014515,50.9946277261426,"(50.9946277261426, -114.083916014515)",26
-113.986616334736,50.8983208574228,Westbound Stoney Trail to Northbound Deerfoot Trail SE,Single vehicle incident.,07/02/2017 05:37:48 AM,07/02/2017 05:42:48 AM,SE,-113.986616334736,50.8983208574228,"(50.8983208574228, -113.986616334736)",16
-114.141015046839,51.0067059452252,Lakeview Drive and 37 Street SW,Single vehicle incident.,07/02/2017 07:55:31 AM,07/02/2017 07:56:45 AM,SW,-114.141015046839,51.0067059452252,"(51.0067059452252, -114.141015046839)",3
-114.084439826959,50.9530978621315,Elbow Drive and Sacramento Drive SW,Two vehicle incident.,07/02/2017 12:24:00 PM,07/02/2017 12:25:32 PM,SW,-114.084439826959,50.9530978621315,"(50.9530978621315, -114.084439826959)",4
-114.028551292521,51.0673798693422,Northbound Deerfoot Trail and 16 Avenue NE,Two vehicle incident.,07/02/2017 03:04:05 PM,07/02/2017 03:05:43 PM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",85
-113.982350373128,51.0570153642161,Southbound 36 Street at 5 Avenue NE,Two vehicle incident.,07/02/2017 03:49:13 PM,07/02/2017 04:06:05 PM,NE,-113.982350373128,51.0570153642161,"(51.0570153642161, -113.982350373128)",7
-113.970012207609,51.0393930732211,16 Avenue and 44 Street SE,Two vehicle incident.,07/02/2017 04:05:21 PM,07/02/2017 04:06:05 PM,SE,-113.970012207609,51.0393930732211,"(51.0393930732211, -113.970012207609)",7
-114.044139639421,50.9483314057881,Anderson Road and Acadia Drive SE,Single vehicle incident.,07/02/2017 04:31:31 PM,07/02/2017 04:32:19 PM,SE,-114.044139639421,50.9483314057881,"(50.9483314057881, -114.044139639421)",8
-114.048383976787,51.0203127990757,Northbound Blackfoot Trail at Highfield Road SE,The right lane is closed due to water main break.,07/02/2017 07:50:51 PM,07/02/2017 07:57:09 PM,SE,-114.048383976787,51.0203127990757,"(51.0203127990757, -114.048383976787)",6
-114.166911166039,51.0180695293347,Southbound Sarcee Trail and Richmond Road SW,Two vehicle incident.,07/03/2017 01:52:38 PM,07/03/2017 01:53:23 PM,SW,-114.166911166039,51.0180695293347,"(51.0180695293347, -114.166911166039)",16
-114.067076397428,51.1530496087734,Harvest Hills Boulevard and Country Hills Boulevard NW,Two vehicle incident.,07/03/2017 01:36:06 PM,07/03/2017 01:53:23 PM,NW,-114.067076397428,51.1530496087734,"(51.1530496087734, -114.067076397428)",2
-113.963310837195,51.0671044015668,Southbound 52 Street approaching 16 Avenue NE,Multi-vehicle incident. Blocking the left lane.,07/03/2017 01:53:57 PM,07/03/2017 01:57:59 PM,NE,-113.963310837195,51.0671044015668,"(51.0671044015668, -113.963310837195)",20
-114.196269975721,51.0137869291182,Westbound Glenmore Trail at 69 Street SW,Two vehicle incident.,07/03/2017 04:22:16 PM,07/03/2017 04:23:35 PM,SW,-114.196269975721,51.0137869291182,"(51.0137869291182, -114.196269975721)",15
-113.986633378739,51.0377703610688,17 Avenue and 33 Street SE,Multi-vehicle incident.,07/03/2017 04:29:48 PM,07/03/2017 04:34:07 PM,NW,-113.986633378739,51.0377703610688,"(51.0377703610688, -113.986633378739)",2
-113.947393095132,51.1609925452305,Skyview Ranch Avenue and 60 Street NE,Two vehicle incident.,07/03/2017 08:02:12 PM,07/03/2017 08:03:08 PM,NE,-113.947393095132,51.1609925452305,"(51.1609925452305, -113.947393095132)",1
-114.141434379233,51.1009603644048,52 Avenue and Northland Drive NW,Two vehicle incident.,07/04/2017 08:09:14 AM,07/04/2017 08:09:50 AM,NW,-114.141434379233,51.1009603644048,"(51.1009603644048, -114.141434379233)",2
-113.959055794978,50.9990390624694,52 Street and 61 Avenue SE,Single vehicle incident.,07/04/2017 12:53:37 PM,07/04/2017 12:55:00 PM,SE,-113.959055794978,50.9990390624694,"(50.9990390624694, -113.959055794978)",5
-114.071656631609,50.9797949481948,Heritage Drive at Macleod Trail SE,the road is closed westbound due to the sinkhole,07/04/2017 12:48:42 PM,07/04/2017 12:55:00 PM,SE,-114.071656631609,50.9797949481948,"(50.9797949481948, -114.071656631609)",1
-113.989219053116,51.0670856594428,Northbound 36 Street at 16 Avenue NE,Two vehicle incident.,07/04/2017 01:25:23 PM,07/04/2017 01:27:42 PM,NE,-113.989219053116,51.0670856594428,"(51.0670856594428, -113.989219053116)",26
-114.059934860976,51.0668397568169,Eastbound 16 Avenue at 1 Street NE,Single vehicle incident. Blocking the right lane.,07/04/2017 02:48:26 PM,07/04/2017 02:49:20 PM,NE,-114.059934860976,51.0668397568169,"(51.0668397568169, -114.059934860976)",2
-114.097344384191,50.9505907010468,Anderson Road and 14 Street SW,Two vehicle incident.  In the intersection blocking the EB and NB lanes.,07/04/2017 02:29:57 PM,07/04/2017 02:49:20 PM,SW,-114.097344384191,50.9505907010468,"(50.9505907010468, -114.097344384191)",7
-114.031241108156,50.9618855527969,Southbound Deerfoot Trail at Southland Drive SE,Multi-vehicle incident. Blocking the middle lane.,07/04/2017 03:43:55 PM,07/04/2017 03:46:37 PM,SE,-114.031241108156,50.9618855527969,"(50.9618855527969, -114.031241108156)",1
-114.077058299052,50.9946015254432,Eastbound Glenmore Trail at 5 Street SW,Single vehicle incident. Blocking the right lane.,07/04/2017 04:44:32 PM,07/04/2017 04:48:46 PM,SW,-114.077058299052,50.9946015254432,"(50.9946015254432, -114.077058299052)",17
-114.034721122096,50.9963419781142,Southbound Deerfoot Trail at Glenmore Trail SE,Multi-vehicle incident. Blocking the left lane.,07/04/2017 06:15:19 PM,07/04/2017 06:17:25 PM,SE,-114.034721122096,50.9963419781142,"(50.9963419781142, -114.034721122096)",1
-113.981963502793,51.0849655177715,Southbound 36 Street at Whitehorn Drive NE,Multi-vehicle incident.,07/04/2017 06:44:02 PM,07/04/2017 06:55:20 PM,NE,-113.981963502793,51.0849655177715,"(51.0849655177715, -113.981963502793)",5
-113.924495747056,51.1538233285295,Eastbound Country Hills Boulevard at Stoney Trail NE,Two vehicle incident. On the ramp to SB Stoney Trail,07/04/2017 07:17:44 PM,07/04/2017 07:21:24 PM,NE,-113.924495747056,51.1538233285295,"(51.1538233285295, -113.924495747056)",1
-114.206171084469,51.1451784928588,Eastbound Country Hills Boulevard at Stoney Trail NW,Two vehicle incident.  On the ramp to SB Stoney Trail,07/04/2017 07:17:44 PM,07/04/2017 07:29:34 PM,NW,-114.206171084469,51.1451784928588,"(51.1451784928588, -114.206171084469)",1
-114.094742540065,51.0423147061977,12 Avenue at 14 Street SW,There is an incident involving a pedestrian.,07/04/2017 10:55:43 PM,07/04/2017 10:58:06 PM,SW,-114.094742540065,51.0423147061977,"(51.0423147061977, -114.094742540065)",3
-114.07147937605,51.046755546549,7 Avenue at 4 Street SW,Traffic signals are flashing red.  Drive with caution,07/04/2017 11:28:22 PM,07/04/2017 11:36:14 PM,SW,-114.07147937605,51.046755546549,"(51.046755546549, -114.07147937605)",8
-114.094576491121,50.9405163883536,14 Street at Canyon Meadows Drive SW,Two vehicle incident.,07/05/2017 01:23:48 AM,07/05/2017 01:25:20 AM,SW,-114.094576491121,50.9405163883536,"(50.9405163883536, -114.094576491121)",2
-114.06063693607,51.0445407609619,9 Avenue at 1 Street SE,Two vehicle incident.,07/05/2017 01:07:05 AM,07/05/2017 01:25:20 AM,NW,-114.06063693607,51.0445407609619,"(51.0445407609619, -114.06063693607)",5
-114.07147937605,51.046755546549,7 Avenue and 4 Street SW,Traffic signals are flashing red. Drive with caution.,07/05/2017 04:19:48 AM,07/05/2017 04:21:24 AM,SW,-114.07147937605,51.046755546549,"(51.046755546549, -114.07147937605)",8
-114.147933369876,51.1527364456253,Eastbound Stoney Trail and Shaganappi Trail NW,Single vehicle incident.,07/05/2017 07:07:50 AM,07/05/2017 07:10:19 AM,NW,-114.147933369876,51.1527364456253,"(51.1527364456253, -114.147933369876)",8
-114.121071289426,51.0009971347515,Eastbound Glenmore Trail approaching Crowchild Trail SW,Two vehicle incident.,07/05/2017 08:15:09 AM,07/05/2017 08:17:51 AM,SW,-114.121071289426,51.0009971347515,"(51.0009971347515, -114.121071289426)",64
-114.036510250956,50.8929678760329,Northbound Sun Valley Boulevard and Stoney Trail SE,Two vehicle incident.,07/05/2017 09:36:12 AM,07/05/2017 09:52:59 AM,SE,-114.036510250956,50.8929678760329,"(50.8929678760329, -114.036510250956)",5
-114.163421166412,51.165097430231,Sarcee Trail at Sherwood Boulevard NW,Single vehicle incident.,07/05/2017 01:11:26 PM,07/05/2017 01:13:31 PM,NW,-114.163421166412,51.165097430231,"(51.165097430231, -114.163421166412)",1
-113.946436689818,50.9505351992139,114 Avenue between 52 Street and 68 Street SE,Two vehicle incident. The road is currently closed.,07/05/2017 02:35:13 PM,07/05/2017 02:37:23 PM,SE,-113.946436689818,50.9505351992139,"(50.9505351992139, -113.946436689818)",1
-114.048534109939,51.0114840553274,Northbound Blackfoot Trail at 46 Avenue SE,Two vehicle incident. Blocking two left lanes.,07/05/2017 03:18:58 PM,07/05/2017 03:40:30 PM,SE,-114.048534109939,51.0114840553274,"(51.0114840553274, -114.048534109939)",1
-114.001794664087,51.058567048803,Northbound Barlow Trail at 7 Avenue NE,Two vehicle incident. Blocking the right lane.,07/05/2017 03:14:44 PM,07/05/2017 03:40:30 PM,NW,-114.001794664087,51.058567048803,"(51.058567048803, -114.001794664087)",4
-114.146020482404,51.0088568988086,Westbound Glenmore Trail at 37 Street SW,Two vehicle incident.,07/05/2017 03:21:10 PM,07/05/2017 03:40:30 PM,SW,-114.146020482404,51.0088568988086,"(51.0088568988086, -114.146020482404)",9
-114.002016711301,51.0145551381581,Northbound Barlow Trail at Peigan Trail SE,Two vehicle incident. Blocking the left lane.,07/05/2017 03:54:24 PM,07/05/2017 04:08:57 PM,NW,-114.002016711301,51.0145551381581,"(51.0145551381581, -114.002016711301)",1
-114.098664562657,50.994893537931,Eastbound Glenmore Trail at 14 Street SW,Two vehicle incident.  Blocking the right lane,07/05/2017 04:40:59 PM,07/05/2017 04:53:09 PM,SW,-114.098664562657,50.994893537931,"(50.994893537931, -114.098664562657)",1
-114.089835485221,51.0668196136688,Eastbound 16 Avenue at 12 Street NW,Two vehicle incident. Blocking the left lane.,07/05/2017 04:51:15 PM,07/05/2017 04:53:09 PM,NW,-114.089835485221,51.0668196136688,"(51.0668196136688, -114.089835485221)",2
-114.00983786441,51.0441928010312,Northbound Deerfoot Trail approaching Memorial Drive SE,Two vehicle incident. Blocking the right lane.,07/05/2017 05:08:45 PM,07/05/2017 05:24:04 PM,SE,-114.00983786441,51.0441928010312,"(51.0441928010312, -114.00983786441)",1
-114.150246524868,51.0992273153061,Shaganappi Trail and Crowchild Trail NW,Multi-vehicle incident. On the ramp from Shaganappi Tr to WB Crowchild Tr NW,07/05/2017 05:10:58 PM,07/05/2017 05:24:04 PM,NW,-114.150246524868,51.0992273153061,"(51.0992273153061, -114.150246524868)",1
-113.949199481167,50.9505580991749,114 Avenue between 52 Street and 68 Street SE,Multi-vehicle incident. Blocking westbound traffic.,07/05/2017 04:58:52 PM,07/05/2017 05:24:04 PM,SE,-113.949199481167,50.9505580991749,"(50.9505580991749, -113.949199481167)",1
-114.101489249569,50.9961235317454,Eastbound Glenmore Trail approaching 14 Street SW,Two vehicle incident. In the right shoulder.,07/05/2017 05:48:12 PM,07/05/2017 05:50:58 PM,SW,-114.101489249569,50.9961235317454,"(50.9961235317454, -114.101489249569)",1
-114.046794414215,51.1143581906244,Northbound Deerfoot Trail at 64 Avenue NE,Two vehicle incident. Blocking the left lane.,07/05/2017 06:17:54 PM,07/05/2017 06:19:27 PM,NE,-114.046794414215,51.1143581906244,"(51.1143581906244, -114.046794414215)",1
-114.008823578571,51.0670291884718,Westbound 16 Avenue at Barlow Trail NE,Two vehicle incident. Blocking the right lane.,07/05/2017 07:18:54 PM,07/05/2017 07:22:22 PM,NE,-114.008823578571,51.0670291884718,"(51.0670291884718, -114.008823578571)",1
